Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Batuhan,2024-10-23 22:42:49,00:22:28,,Rick and Morty: Season 6: Solaricks (Episode 1),,Sony PS5,00:22:28,00:22:28,TR (Turkey)
Batuhan,2024-10-23 22:42:35,00:00:02,Autoplayed: user action: None; ,Rick and Morty: Season 7: How Poopy Got His Poop Back (Episode 1),,Sony PS5,00:01:01,Not latest view,TR (Turkey)
Batuhan,2024-10-23 22:42:26,00:00:06,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 7: How Poopy Got His Poop Back (Episode 1),,Sony PS5,00:01:01,Not latest view,TR (Turkey)
Batuhan,2024-10-23 22:10:03,00:03:30,,Inside Job: Part 1: Blue Bloods (Episode 3),,Sony PS5,00:14:00,Not latest view,TR (Turkey)
Batuhan,2024-10-23 20:04:18,00:10:26,Autoplayed: user action: User_Interaction; ,Inside Job: Part 1: Blue Bloods (Episode 3),,Sony PS5,00:10:31,Not latest view,TR (Turkey)
Batuhan,2024-10-23 19:38:51,00:25:24,,Inside Job: Part 1: Clone Gunman (Episode 2),,Sony PS5,00:25:29,00:25:29,TR (Turkey)
Batuhan,2024-10-23 19:07:04,00:31:31,Autoplayed: user action: User_Interaction; ,Inside Job: Part 1: Unpresidented (Episode 1),,Sony PS5,00:29:25,00:29:25,TR (Turkey)
Batuhan,2024-10-23 19:05:48,00:00:58,,Rick and Morty: Season 7: How Poopy Got His Poop Back (Episode 1),,Sony PS5,00:00:58,Not latest view,TR (Turkey)
Batuhan,2024-10-23 19:05:39,00:00:01,Autoplayed: user action: None; ,Rick and Morty: Season 1: Pilot (Episode 1),,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-10-23 19:05:19,00:00:09,Autoplayed: user action: None; ,Trailer: Family Pack,TRAILER,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-10-21 22:26:41,00:00:07,Autoplayed: user action: None; ,Bloodshot_hook_02_16x9,HOOK,Sony PS5,00:00:07,00:00:07,TR (Turkey)
Batuhan,2024-10-20 13:04:51,00:00:01,Autoplayed: user action: None; ,Justice League,,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-10-20 01:24:19,00:00:04,Autoplayed: user action: None; ,"Pablo Escobar, el patrón del mal: Season 1: Episode 1",,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-10-20 01:23:33,00:00:13,Autoplayed: user action: None; ,Narcos: Mexico: Season 3 - CLM 6,HOOK,Sony PS5,00:00:13,00:00:13,TR (Turkey)
Batuhan,2024-10-19 10:35:24,00:00:05,Autoplayed: user action: None; ,Narcos: Season 3: The Kingpin Strategy (Episode 1),,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-10-19 09:43:15,00:51:40,Autoplayed: user action: User_Interaction; ,Narcos: Season 2: Al Fin Cayó! (Episode 10),,Sony PS5,00:51:43,00:51:43,TR (Turkey)
Batuhan,2024-10-19 08:28:04,00:58:40,Autoplayed: user action: User_Interaction; ,Narcos: Season 2: Nuestra Finca (Episode 9),,Sony PS5,00:55:39,00:55:39,TR (Turkey)
Batuhan,2024-10-19 07:32:15,00:55:29,,Narcos: Season 2: Exit El Patrón (Episode 8),,Sony PS5,00:53:15,00:53:15,TR (Turkey)
Batuhan,2024-10-19 07:23:35,00:07:50,,Narcos: Season 2: Deutschland 93 (Episode 7),,Sony PS5,00:55:13,00:55:13,TR (Turkey)
Batuhan,2024-10-19 07:23:30,00:00:01,Autoplayed: user action: None; ,Narcos: Season 2: Exit El Patrón (Episode 8),,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-10-19 07:22:39,00:00:42,,Narcos: Season 2: Exit El Patrón (Episode 8),,Sony PS5,00:00:42,Not latest view,TR (Turkey)
Batuhan,2024-10-19 07:22:27,00:00:01,Autoplayed: user action: None; ,Narcos: Season 2: Al Fin Cayó! (Episode 10),,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-10-19 00:45:32,00:00:04,Autoplayed: user action: None; ,Narcos: Season 2: Al Fin Cayó! (Episode 10),,Sony PS5,00:00:14,Not latest view,TR (Turkey)
Batuhan,2024-10-18 23:50:03,00:55:28,,Narcos: Season 2: Nuestra Finca (Episode 9),,Sony PS5,00:55:39,Not latest view,TR (Turkey)
Batuhan,2024-10-18 22:56:57,00:53:05,Autoplayed: user action: None; ,Narcos: Season 2: Exit El Patrón (Episode 8),,Sony PS5,00:53:16,Not latest view,TR (Turkey)
Batuhan,2024-10-18 22:04:52,00:51:59,,Narcos: Season 2: Deutschland 93 (Episode 7),,Sony PS5,00:55:16,Not latest view,TR (Turkey)
Batuhan,2024-10-18 21:57:35,00:03:07,Autoplayed: user action: User_Interaction; ,Narcos: Season 2: Deutschland 93 (Episode 7),,Sony PS5,00:03:19,Not latest view,TR (Turkey)
Batuhan,2024-10-18 21:10:36,00:46:58,Autoplayed: user action: User_Interaction; ,Narcos: Season 2: Los Pepes (Episode 6),,Sony PS5,00:52:57,00:52:57,TR (Turkey)
Batuhan,2024-10-18 21:04:40,00:05:49,Autoplayed: user action: User_Interaction; ,Narcos: Season 2: Los Pepes (Episode 6),,Sony PS5,00:06:01,Not latest view,TR (Turkey)
Batuhan,2024-10-18 20:12:46,00:51:45,,Narcos: Season 2: The Enemies of My Enemy (Episode 5),,Sony PS5,00:50:57,00:50:57,TR (Turkey)
Batuhan,2024-10-18 20:03:32,00:00:05,Autoplayed: user action: None; ,Narcos: Season 2: The Enemies of My Enemy (Episode 5),,Sony PS5,00:00:17,Not latest view,TR (Turkey)
Batuhan,2024-10-18 19:03:25,00:57:13,Autoplayed: user action: User_Interaction; ,"Narcos: Season 2: The Good, The Bad, and The Dead (Episode 4)",,Sony PS5,00:55:12,00:55:12,TR (Turkey)
Batuhan,2024-10-18 18:18:03,00:45:21,Autoplayed: user action: None; ,Narcos: Season 2: Our Man in Madrid (Episode 3),,Sony PS5,00:45:21,00:45:21,TR (Turkey)
Batuhan,2024-10-18 01:17:39,00:00:47,,Justice League_hook_primary_16x9,HOOK,Sony PS5,00:00:47,Not latest view,TR (Turkey)
Batuhan,2024-10-18 01:16:55,00:00:41,,Suicide Squad_hook_primary_16x9,HOOK,Sony PS5,00:00:41,Not latest view,TR (Turkey)
Batuhan,2024-10-18 01:15:06,00:01:47,,Season 1 Trailer: Snowpiercer,TRAILER,Sony PS5,00:01:47,00:01:47,TR (Turkey)
Batuhan,2024-10-18 01:14:08,00:00:56,,Pacific Rim Uprising_hook_primary_16x9,HOOK,Sony PS5,00:00:56,Not latest view,TR (Turkey)
Batuhan,2024-10-18 01:13:13,00:00:54,,"Pablo Escobar, el patrón del mal: Season 1_hook_primary_16x9",HOOK,Sony PS5,00:00:54,00:00:54,TR (Turkey)
Batuhan,2024-10-18 01:10:53,00:02:16,,Part 1 Trailer: Lupin,TRAILER,Sony PS5,00:02:16,Not latest view,TR (Turkey)
Batuhan,2024-10-18 01:09:23,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-10-18 01:08:27,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-10-18 01:06:11,00:02:13,,Season 1 Trailer: Avatar The Last Airbender,TRAILER,Sony PS5,00:02:13,Not latest view,TR (Turkey)
Batuhan,2024-10-18 01:05:09,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-10-18 01:04:28,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-10-18 01:02:36,00:01:49,,Season 1 Trailer 1: Narcos: Mexico,TRAILER,Sony PS5,00:01:49,00:01:49,TR (Turkey)
Batuhan,2024-10-18 01:00:31,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-10-18 00:59:29,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-10-18 00:57:37,00:01:52,Autoplayed: user action: None; ,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:52,Not latest view,TR (Turkey)
Batuhan,2024-10-17 23:10:19,01:44:27,,Assassin's Creed,,Sony PS5,01:44:26,01:44:26,TR (Turkey)
Batuhan,2024-10-17 21:23:38,00:45:43,,Narcos: Season 2: Cambalache (Episode 2),,Sony PS5,00:45:43,00:45:43,TR (Turkey)
Batuhan,2024-10-17 15:12:53,00:00:04,Autoplayed: user action: None; ,Narcos: Season 2: Cambalache (Episode 2),,Sony PS5,00:00:14,Not latest view,TR (Turkey)
Batuhan,2024-10-17 14:19:07,00:53:33,,Narcos: Season 2: Free at Last (Episode 1),,Sony PS5,00:51:58,00:51:58,TR (Turkey)
Batuhan,2024-10-17 09:15:15,00:00:05,Autoplayed: user action: None; ,Narcos: Season 2: Free at Last (Episode 1),,Sony PS5,00:00:09,Not latest view,TR (Turkey)
Batuhan,2024-10-17 08:32:04,00:42:54,,Narcos: Season 1: Despegue (Episode 10),,Sony PS5,00:44:10,00:44:10,TR (Turkey)
Batuhan,2024-10-17 07:41:53,00:50:10,Autoplayed: user action: User_Interaction; ,Narcos: Season 1: La Catedral (Episode 9),,Sony PS5,00:50:10,00:50:10,TR (Turkey)
Batuhan,2024-10-17 07:41:03,00:00:45,Autoplayed: user action: None; ,Season 3 Clip 5: The Lincoln Lawyer,HOOK,Sony PS5,00:00:45,00:00:45,TR (Turkey)
Batuhan,2024-10-16 21:37:48,00:02:16,,Part 1 Trailer: Lupin,TRAILER,Sony PS5,00:02:16,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:36:39,00:01:07,,Lost: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:07,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:34:24,00:02:14,,Stranger Things 1 (Trailer),TRAILER,Sony PS5,00:02:14,00:02:14,TR (Turkey)
Batuhan,2024-10-16 21:33:28,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:31:12,00:02:13,,Season 1 Trailer: Avatar The Last Airbender,TRAILER,Sony PS5,00:02:13,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:30:28,00:00:41,,Suicide Squad_hook_primary_16x9,HOOK,Sony PS5,00:00:41,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:29:09,00:01:18,,Money Heist (Trailer),TRAILER,Sony PS5,00:01:18,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:28:20,00:00:47,,Justice League_hook_primary_16x9,HOOK,Sony PS5,00:00:47,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:26:50,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:25:49,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:24:47,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:22:42,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:20:48,00:01:52,,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:52,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:18:57,00:01:49,,Season 1 Trailer 1: Narcos: Mexico,TRAILER,Sony PS5,00:01:49,Not latest view,TR (Turkey)
Batuhan,2024-10-16 21:18:18,00:00:39,Autoplayed: user action: None; ,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-10-16 20:15:36,00:58:07,Autoplayed: user action: User_Interaction; ,Battleship,,Sony PS5,02:11:24,02:11:24,TR (Turkey)
Batuhan,2024-10-16 20:02:00,00:00:02,Autoplayed: user action: None; ,Narcos: Season 1: La Catedral (Episode 9),,Sony PS5,00:00:13,Not latest view,TR (Turkey)
Batuhan,2024-10-16 19:10:25,00:51:25,,Narcos: Season 1: La Gran Mentira (Episode 8),,Sony PS5,00:50:11,00:50:11,TR (Turkey)
Batuhan,2024-10-16 19:02:06,00:00:04,Autoplayed: user action: None; ,Narcos: Season 1: La Gran Mentira (Episode 8),,Sony PS5,00:00:15,Not latest view,TR (Turkey)
Batuhan,2024-10-16 18:10:24,00:51:21,Autoplayed: user action: User_Interaction; ,Narcos: Season 1: You Will Cry Tears of Blood (Episode 7),,Sony PS5,00:49:47,00:49:47,TR (Turkey)
Batuhan,2024-10-16 17:19:39,00:39:22,Autoplayed: user action: User_Interaction; ,Narcos: Season 1: Explosivos (Episode 6),,Sony PS5,00:48:34,00:48:34,TR (Turkey)
Batuhan,2024-10-16 17:19:29,00:00:04,Autoplayed: user action: User_Interaction; ,Narcos: Season 1: Explosivos (Episode 6),,Sony PS5,00:00:03,Not latest view,TR (Turkey)
Batuhan,2024-10-16 17:18:36,00:00:46,Autoplayed: user action: None; ,Main Character Intro Clip: Atlas,HOOK,Sony PS5,00:00:46,00:00:46,TR (Turkey)
Batuhan,2024-10-16 00:43:44,00:01:08,,Season 1 Trailer 1: Narcos: Mexico,TRAILER,Sony PS5,00:01:08,Not latest view,TR (Turkey)
Batuhan,2024-10-16 00:43:01,00:00:41,,Suicide Squad_hook_primary_16x9,HOOK,Sony PS5,00:00:41,Not latest view,TR (Turkey)
Batuhan,2024-10-16 00:42:13,00:00:47,,Justice League_hook_primary_16x9,HOOK,Sony PS5,00:00:47,Not latest view,TR (Turkey)
Batuhan,2024-10-16 00:40:40,00:01:31,,The Predator_hook_primary_16x9,HOOK,Sony PS5,00:01:31,00:01:31,TR (Turkey)
Batuhan,2024-10-16 00:38:24,00:02:13,,Season 1 Trailer: Avatar The Last Airbender,TRAILER,Sony PS5,00:02:13,Not latest view,TR (Turkey)
Batuhan,2024-10-16 00:37:23,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-10-16 00:36:42,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-10-16 00:34:36,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-10-16 00:32:43,00:01:52,,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:52,Not latest view,TR (Turkey)
Batuhan,2024-10-16 00:30:36,00:02:06,,Season 4 Trailer: Outer Banks,TRAILER,Sony PS5,00:02:06,00:02:06,TR (Turkey)
Batuhan,2024-10-15 22:15:02,02:11:25,Autoplayed: user action: User_Interaction; ,Battleship,,Sony PS5,02:11:24,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:48:22,00:01:47,,Season 1 Trailer: Snowpiercer,TRAILER,Sony PS5,00:01:47,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:46:31,00:01:49,,Season 1 Trailer 1: Narcos: Mexico,TRAILER,Sony PS5,00:01:49,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:45:34,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:43:29,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:42:28,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:41:44,00:00:41,,Suicide Squad_hook_primary_16x9,HOOK,Sony PS5,00:00:41,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:39:52,00:01:51,,Trailer: KAOS,TRAILER,Sony PS5,00:01:51,00:01:51,TR (Turkey)
Batuhan,2024-10-14 21:38:19,00:01:31,,The Predator_hook_primary_16x9,HOOK,Sony PS5,00:01:31,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:37:30,00:00:47,,Justice League_hook_primary_16x9,HOOK,Sony PS5,00:00:47,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:36:01,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:33:45,00:02:13,,Season 1 Trailer: Avatar The Last Airbender,TRAILER,Sony PS5,00:02:13,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:33:04,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:32:03,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:29:55,00:02:06,,Season 4 Trailer: Outer Banks,TRAILER,Sony PS5,00:02:06,Not latest view,TR (Turkey)
Batuhan,2024-10-14 21:28:02,00:01:52,Autoplayed: user action: None; ,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:52,Not latest view,TR (Turkey)
Batuhan,2024-10-14 19:18:18,02:07:15,Autoplayed: user action: User_Interaction; ,6 Underground,,Sony PS5,02:07:15,02:07:15,TR (Turkey)
Batuhan,2024-10-14 19:18:13,00:00:02,Autoplayed: user action: User_Interaction; ,6 Underground,,Sony PS5,00:00:02,Not latest view,TR (Turkey)
Batuhan,2024-10-14 18:31:45,00:00:01,Autoplayed: user action: None; ,The Great Wall,,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-10-14 18:31:38,00:00:01,Autoplayed: user action: None; ,Suicide Squad,,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-10-14 18:31:31,00:00:01,Autoplayed: user action: None; ,King Arthur: Legend of the Sword,,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-10-14 18:30:52,00:00:01,Autoplayed: user action: None; ,Justice League,,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-10-14 18:30:49,00:00:01,Autoplayed: user action: None; ,Justice League,,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-10-14 18:30:31,00:00:15,Autoplayed: user action: None; ,Black Adam_hook_01_16x9_backfill,HOOK,Sony PS5,00:00:15,00:00:15,TR (Turkey)
Batuhan,2024-10-14 18:30:23,00:00:06,Autoplayed: user action: None; ,The Predator_hook_02_16x9,HOOK,Sony PS5,00:00:06,Not latest view,TR (Turkey)
Batuhan,2024-10-14 18:29:04,00:01:05,Autoplayed: user action: None; ,Assassin's Creed_hook_04_16x9,HOOK,Sony PS5,00:01:05,00:01:05,TR (Turkey)
Batuhan,2024-10-14 18:28:50,00:00:07,Autoplayed: user action: None; ,The Batman_hook_01_16x9,HOOK,Sony PS5,00:00:07,00:00:07,TR (Turkey)
Batuhan,2024-10-14 18:27:59,00:00:01,Autoplayed: user action: None; ,Rebel Moon — Part Two: Director’s Cut,,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-10-14 18:27:49,00:00:03,Autoplayed: user action: None; ,Rebel Moon — Part One: Director’s Cut,,Sony PS5,00:00:03,00:00:03,TR (Turkey)
Batuhan,2024-10-14 18:27:23,00:00:04,Autoplayed: user action: None; ,Bright (Trailer),TRAILER,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-10-14 18:27:05,00:00:09,Autoplayed: user action: None; ,Trailer: Atlas,TRAILER,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-10-14 18:26:40,00:00:23,Autoplayed: user action: None; ,Jack Reacher_hook_primary_16x9,HOOK,Sony PS5,00:00:23,00:00:23,TR (Turkey)
Batuhan,2024-10-14 18:26:34,00:00:04,Autoplayed: user action: None; ,Miss Peregrine's Home for Peculiar Children_hook_04_16x9,HOOK,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-10-14 18:26:21,00:00:04,Autoplayed: user action: None; ,6 Underground,,Sony PS5,00:00:04,Not latest view,TR (Turkey)
Batuhan,2024-10-14 16:32:43,01:28:16,,R.I.P.D.,,Sony PS5,01:28:11,01:28:11,TR (Turkey)
Batuhan,2024-10-14 16:31:20,00:00:14,Autoplayed: user action: None; ,R.I.P.D._hook_primary_16x9,HOOK,Sony PS5,00:00:15,00:00:15,TR (Turkey)
Batuhan,2024-10-12 15:13:49,00:00:02,Autoplayed: user action: None; ,Jupiter's Legacy: Volume 1: By Dawn's Early Light (Episode 1),,Sony PS5,00:00:02,00:00:02,TR (Turkey)
Batuhan,2024-10-12 15:10:50,00:00:04,Autoplayed: user action: None; ,The Predator_hook_02_16x9,HOOK,Sony PS5,00:00:04,Not latest view,TR (Turkey)
Batuhan,2024-10-12 15:10:23,00:00:01,Autoplayed: user action: None; ,Justice League,,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-10-12 10:41:03,00:00:11,Autoplayed: user action: None; ,The Life and Movies of Erşan Kuneri: Season 2: Wrapped Up: Yaprak (Episode 4),,Sony PS5,00:00:17,Not latest view,TR (Turkey)
Batuhan,2024-10-12 09:56:19,00:44:41,,The Life and Movies of Erşan Kuneri: Season 2: Pastry Job (Episode 3),,Sony PS5,00:44:47,00:44:47,TR (Turkey)
Batuhan,2024-10-12 09:06:05,00:47:23,Autoplayed: user action: User_Interaction; ,The Life and Movies of Erşan Kuneri: Season 2: Time to Slide (Episode 2),,Sony PS5,00:47:23,00:47:23,TR (Turkey)
Batuhan,2024-10-12 01:14:47,00:22:55,Autoplayed: user action: User_Interaction; ,Narcos: Season 1: Explosivos (Episode 6),,Sony PS5,00:22:55,Not latest view,TR (Turkey)
Batuhan,2024-10-12 00:23:49,00:45:54,Autoplayed: user action: User_Interaction; ,The Platform 2,,Sony PS5,00:45:55,00:45:55,TR (Turkey)
Batuhan,2024-10-12 00:22:04,00:00:53,,Season 4 Trailer: Outer Banks,TRAILER,Sony PS5,00:00:53,Not latest view,TR (Turkey)
Batuhan,2024-10-12 00:20:12,00:01:52,Autoplayed: user action: None; ,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:52,Not latest view,TR (Turkey)
Batuhan,2024-10-11 19:49:19,02:00:31,Autoplayed: user action: User_Interaction; ,The Batman,,Sony PS5,02:50:05,02:50:05,TR (Turkey)
Batuhan,2024-10-11 01:09:35,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-10-11 01:07:46,00:01:47,,Season 1 Trailer: Snowpiercer,TRAILER,Sony PS5,00:01:47,Not latest view,TR (Turkey)
Batuhan,2024-10-11 01:05:38,00:02:06,,Season 4 Trailer: Outer Banks,TRAILER,Sony PS5,00:02:06,Not latest view,TR (Turkey)
Batuhan,2024-10-11 01:03:53,00:01:43,,El Chapo: Season 3 (Trailer),TRAILER,Sony PS5,00:01:43,00:01:43,TR (Turkey)
Batuhan,2024-10-11 01:01:38,00:02:13,,Season 1 Trailer: Avatar The Last Airbender,TRAILER,Sony PS5,00:02:13,Not latest view,TR (Turkey)
Batuhan,2024-10-11 01:00:35,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-10-11 00:58:18,00:02:15,,Season 1 Trailer: Tomb Raider: The Legend of Lara Croft,TRAILER,Sony PS5,00:02:15,00:02:15,TR (Turkey)
Batuhan,2024-10-11 00:56:12,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-10-11 00:55:16,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-10-11 00:54:20,00:00:54,,"Pablo Escobar, el patrón del mal: Season 1_hook_primary_16x9",HOOK,Sony PS5,00:00:54,Not latest view,TR (Turkey)
Batuhan,2024-10-11 00:52:47,00:01:31,,The Predator_hook_primary_16x9,HOOK,Sony PS5,00:01:31,Not latest view,TR (Turkey)
Batuhan,2024-10-11 00:51:46,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-10-11 00:50:16,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-10-11 00:48:23,00:01:52,,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:52,Not latest view,TR (Turkey)
Batuhan,2024-10-11 00:46:32,00:01:49,Autoplayed: user action: None; ,Season 1 Trailer 1: Narcos: Mexico,TRAILER,Sony PS5,00:01:49,Not latest view,TR (Turkey)
Batuhan,2024-10-10 21:50:44,02:52:27,Autoplayed: user action: User_Interaction; ,The Batman,,Sony PS5,02:50:05,Not latest view,TR (Turkey)
Batuhan,2024-10-10 21:50:22,00:00:01,Autoplayed: user action: None; ,Narcos: Mexico: Season 1: Camelot (Episode 1),,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-10-10 21:50:17,00:00:02,Autoplayed: user action: None; ,Narcos: Mexico: Season 1: Camelot (Episode 1),,Sony PS5,00:00:02,Not latest view,TR (Turkey)
Batuhan,2024-10-10 21:50:10,00:00:04,Autoplayed: user action: None; ,Narcos: Mexico: Season 3 - CLM 9,HOOK,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-10-10 21:49:49,00:00:03,Autoplayed: user action: None; ,The Batman,,Sony PS5,00:00:03,Not latest view,TR (Turkey)
Batuhan,2024-10-10 21:48:12,00:00:01,Autoplayed: user action: None; ,The Batman,,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-10-10 19:15:37,00:50:41,,The Life and Movies of Erşan Kuneri: Season 2: A Bad Path - Prostitution (Episode 1),,Sony PS5,00:49:12,00:49:12,TR (Turkey)
Batuhan,2024-10-10 19:15:23,00:00:04,Autoplayed: user action: None; ,Season 1 Teaser: Tomb Raider: The Legend of Lara Croft,TEASER_TRAILER,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-10-09 12:24:58,00:00:07,Autoplayed: user action: None; ,Narcos: Season 1: Explosivos (Episode 6),,Sony PS5,00:00:17,Not latest view,TR (Turkey)
Batuhan,2024-10-09 11:25:43,00:54:21,,Narcos: Season 1: There Will Be a Future (Episode 5),,Sony PS5,00:53:41,00:53:41,TR (Turkey)
Batuhan,2024-10-09 11:11:53,00:04:53,Autoplayed: user action: User_Interaction; ,Narcos: Season 1: There Will Be a Future (Episode 5),,Sony PS5,00:03:42,Not latest view,TR (Turkey)
Batuhan,2024-10-09 10:39:13,00:01:30,Autoplayed: user action: None; ,Narcos: Season 1: There Will Be a Future (Episode 5),,Sony PS5,00:01:42,Not latest view,TR (Turkey)
Batuhan,2024-10-09 09:56:44,00:42:05,Autoplayed: user action: User_Interaction; ,Narcos: Season 1: The Palace in Flames (Episode 4),,Sony PS5,00:42:51,00:42:51,TR (Turkey)
Batuhan,2024-10-09 09:11:23,00:45:21,,Narcos: Season 1: The Men of Always (Episode 3),,Sony PS5,00:45:21,00:45:21,TR (Turkey)
